certificate_id,cut_no,ai_cleaned_description,ai_reference,ai_action,ai_content_types,ai_media_element
100010842400000982,29,Deleted the visual of a kissing scene.,kissing scene,deletion,sexual_suggestive,visual_scene
100010842400000982,28,Removed the visuals of a large explosion.,explosion,deletion,violence,visual_scene
100010842400000982,27,Removed visuals of fighting.,fighting,deletion,violence,visual_scene
100010842400000982,26,Removed visuals of fighting and hitting.,fighting,deletion,violence,visual_scene
100010842400000982,25,Removed the visual of blood.,blood,deletion,violence,visual_scene
100010842400000982,24,Removed a violent visual sequence.,firing,deletion,violence,visual_scene
100010842400000982,23,Removed the visual of blood.,blood,deletion,violence,visual_scene
100010842400000982,22,"Removed the visuals of a shooting, including blood.",violence,deletion,violence,visual_scene
100010842400000982,21,Removed the visual of a bomb explosion.,bomb explosion,deletion,violence,visual_scene
100010842400000982,20,Removed a visual of a woman being injected on her neck.,injecting woman,deletion,violence,visual_scene
100010842400000982,19,"Removed the visuals of an electric gun and the phrase ""son of a bitch"".",son of a bitch,deletion,violence|profanity,visual_scene
100010842400000982,18,Removed a visual of blood from the scene.,blood,deletion,violence,visual_scene
100010842400000982,17,Removed the visual of dead bodies in a car.,dead bodies,deletion,violence,visual_scene
100010842400000982,16,Removed visuals of shooting in a shopping mall.,violence,deletion,violence,visual_scene
100010842400000982,15,Removed a visual of cleavage.,cleavage,deletion,sexual_suggestive,visual_scene
100010842400000982,14,Removed the visual of a gunshot to the head.,gunshot,deletion,violence,visual_scene
100010842400000982,13,Removed a kissing scene.,kissing scene,deletion,sexual_suggestive,visual_scene
100010842400000982,12,Removed a love making scene.,love making scene,deletion,sexual_suggestive,visual_scene
100010842400000982,11,Removed a visual scene of a girl shooting herself.,violence,deletion,violence,visual_scene
100010842400000982,10,Removed dialogue containing profanity.,screw,deletion,profanity,text_dialogue
100010842400000982,9,Removed a visual of a person in a bikini.,bikini,deletion,sexual_suggestive,visual_scene
100010842400000982,8,Removed the visual of a girl in a bikini.,bikini,deletion,sexual_suggestive,visual_scene
100010842400000982,7,Removed a visual scene of a girl in a bikini.,bikini,deletion,sexual_suggestive,visual_scene
100010842400000982,6,Removed the visual of cleavage.,cleavage,deletion,sexual_suggestive,visual_scene
100010842400000982,5,Removed a visual of a girl in a bikini at gun point.,bikini,deletion,sexual_suggestive|violence,visual_scene
100010842400000982,4,Removed a visual of a woman in a bikini.,bikini,deletion,sexual_suggestive,visual_scene
100010842400000982,3,Removed the visual of a girl in a bikini.,bikini,deletion,sexual_suggestive,visual_scene
100010842400000982,2,Removed a visual scene depicting girls in bikinis kissing and drinking alcohol.,bikini|kissing|alcohol,deletion,sexual_suggestive|substance,visual_scene
100010842400000982,1,Censored multiple instances of profanity throughout the film.,ass|dick|fuck|asshole|sex|bitch|son of bitch,text_modification,profanity,text_dialogue
100040101700000059,1,Added an anti-smoking disclaimer during scenes with smoking.,smoking,insertion,substance,metadata
100090842400000545,1,Inserted a warning about violence against women.,violence against women,insertion,violence,metadata
100030842200001454,2,Muted a profane word at one point in the film,guddy,audio_modification,profanity,text_dialogue
100030842200001454,1,"Inserted the caption ""Dream Warriors"" in Telugu.",Dream Warriors,insertion,,text_dialogue
100030842300002600,14,Removed dialogue containing profanity.,sonna|Idudaanda|Ambala Buddi,text_modification,profanity,text_dialogue
100030842300002600,13,Removed scenes featuring the heroine until the hero exits.,heroine,deletion,,visual_scene
100030842300002600,12,Dialogue removed.,whore|marriage,text_modification,profanity,text_dialogue
100030842300002600,11,Removed the Hindi dialogue and the song.,"Hey, Kya soch raha hain tu",deletion,,text_dialogue
100030842300002600,10,Removed text dialogue at one point in the film,Swarna|Atthan,text_modification,,text_dialogue
100030842300002600,9,Removed a scene.,scene,deletion,,visual_scene
100030842300002600,8,Removed text mentioning a specific language.,Hindi,text_modification,political,text_dialogue
100030842300002600,7,Removed a scene.,Heroine,deletion,sexual_suggestive,visual_scene
100030842300002600,6,Removed a phrase from the dialogue.,tholaiyalam,text_modification,,text_dialogue
100030842300002600,5,Removed violent visuals.,violence,deletion,violence,visual_scene
100030842300002600,4,Deleted a car scene and blurred a beer bottle.,car|beer bottle,deletion,substance,visual_scene
100030842300002600,3,Removed a scene showing the shopping complex exterior and the heroine's close-up.,heroine,deletion,,visual_scene
100030842300002600,2,Removed a scene.,scene,deletion,,visual_scene
100030842300002600,1,Added a smoking disclaimer and company logo.,smoking,insertion,substance,metadata
100010842400010058,4,Replaced a word.,Rand,replacement,,text_dialogue
100010842400010058,3,Replaced visuals of women slapping.,women slapping,replacement,violence,visual_scene
100010842400010058,2,Blurred a burning cigarette.,cigarette,visual_modification,substance,visual_scene
100010842400010058,1,Overlaid anti-alcohol graphics throughout the film.,alcohol,content_overlay,substance,visual_scene
100010842400002895,4,Inserted subtitles for the song.,song,insertion,,text_dialogue
100010842400002895,3,Added a disclaimer at the beginning of the film to avoid offending any group or individual.,none,insertion,,metadata
100010842400002895,2,Replaced the disclaimer with a new one.,facts and events,replacement,,metadata
100010842400002895,1,Replaced the disclaimer about the film's portrayal of Sudhir Phadke's life and the use of cinematic liberties.,Sudhir Phadke,replacement,,metadata
100020842100000044,3,Muted the word at one point in the film,gorilla,audio_modification,,text_dialogue
100020842100000044,2,Muted a profane word at one point in the film,fuck,audio_modification,profanity,text_dialogue
100020842100000044,1,Removed a word at the beginning of the film.,censor,deletion,,text_dialogue
100010101800025864,1,"Replaced the word ""bastard"" with ""Reddy"" in the subtitles.",bastard|Reddy,replacement,profanity,text_dialogue
100010101700008284,5,Replaced a word with an alternative term.,ÇANADA|Ghair Mulk,replacement,,text_dialogue
100010101700008284,4,Replaced dialogue with alternative text.,AAPKE HINDUSTAN MEIN........DABAYA JATA HAI|kaise chup ho Jaayein Judge Sahab,replacement,political,text_dialogue
100010101700008284,3,Muted the moaning sound in the love making scene,moaning,audio_modification,sexual_suggestive,other
100010101700008284,2,Muted the word BISMILLAH at the beginning of the song.,BISMILLAH,audio_modification,religious,music
100010101700008284,1,Reduced the sound effect level of hitting.,NAAZ,audio_modification,violence,other
100010842200008630,8,Inserted anti-smoking and chewing tobacco disclaimers throughout the film.,smoking|chewing tobacco,insertion,substance,metadata
100010842200008630,7,Removed a vulgar hand gesture.,vulgar hand gesture,deletion,profanity,visual_scene
100010842200008630,6,Muted sound effect created by boys by mouth at dialogue.,Porinee lagdi khelayala pahije,audio_modification,,text_dialogue
100010842200008630,5,Muted a profane phrase.,chhidrat|bhokat ghal,audio_modification,profanity,text_dialogue
100010842200008630,4,Muted dialogue containing profanity.,jack lavaychi,audio_modification,profanity,text_dialogue
100010842200008630,3,Muted a profane dialogue.,baichya gadicha|jack,audio_modification,profanity,text_dialogue
100010842200008630,2,Muted multiple profane words throughout the dialogue.,haramjade|ghante|ghanta|zakka maraylo|chya mayla|aala sahacha,audio_modification,profanity,text_dialogue
100010842200008630,1,Displayed CBFC certificate at the beginning of the film.,CBFC Certificate,insertion,,metadata
100080101800000130,1,Blurred the liquor label.,liquor label,visual_modification,substance,visual_scene
100020842200000751,2,Blurred the brand names of alcohol at different points in the movie.,alcohol brand,visual_modification,substance,visual_scene
100020842200000751,1,Inserted a statutory warning for smoking at the beginning of the movie and at relevant points.,smoking,insertion,substance,metadata
100080101800000334,1,Removed the violence sequence.,violence,deletion,violence,visual_scene
100090101900000490,3,Removed the visual of spitting on a character's face.,spitting,deletion,violence,visual_scene
100090101900000490,2,Muted the tobacco brand name in the dialogue.,Hans,audio_modification,substance,text_dialogue
100090101900000490,1,Added a static warning message about smoking in scenes showing tobacco use.,smoking,insertion,substance,visual_scene
100010842100002368,4,Removed the visuals from a song sequence.,Song 4,deletion,,visual_scene
100010842100002368,3,Removed the visuals of a song.,Song 3,deletion,,visual_scene
100010842100002368,2,Removed visuals of a song sequence.,Song 2,deletion,,visual_scene
100010842100002368,1,Removed the visuals of a song.,Song 1,deletion,,visual_scene
100010151800000478,2,Added anti-smoking health spots and messages in Telugu throughout the film.,smoking,insertion,substance,metadata
100010151800000478,1,Inserted blank space for CBFC Certificate.,CBFC Certificate,insertion,,other
100010842400000384,4,Added a consent letter for minor artist performance.,consent letter,insertion,identity_reference,metadata
100010842400000384,3,Removed visual elements.,newspaper cutting visuals|net visuals,deletion,,visual_scene
100010842400000384,2,Removed dialogue and visuals.,null,deletion,,visual_scene
100010842400000384,1,Added a disclaimer about superstition at the beginning of the film.,superstition,insertion,religious,metadata
100090842300000694,1,Inserted a statutory warning about violence against children in English and Malayalam.,violence against children,insertion,violence,metadata
100070842400001280,5,Muted a profane word at one point in the film,chodna,audio_modification,profanity,text_dialogue
100070842400001280,4,Inserted subtitles at two points in the film.,subtitles,insertion,,text_dialogue
100070842400001280,3,Inserted Prithvi Raj dialogues at one point in the film,Prithvi Raj,insertion,,text_dialogue
100070842400001280,2,Dialogue of chinnaya was muted at different points.,chinnaya,audio_modification,,text_dialogue
100070842400001280,1,Inserted dialogue at multiple points in the film.,dialogue,insertion,,text_dialogue
100070842400001094,2,Replaced a word with another word and muted it.,Napunsak|streepurush,replacement,identity_reference,text_dialogue
100070842400001094,1,Removed the name Venu Swami and related subtitle text.,Venu Swami,audio_modification,,text_dialogue
100070842400001091,1,Corrected the spelling of the film title in the opening and closing credits.,film title,text_modification,,metadata
100070842400000947,7,Added Telugu subtitles during Bengali dialogues.,Bengali dialogues,insertion,,text_dialogue
100070842400000947,6,"Replaced the word ""Chootiya"" with ""pagal"".",chootiya|pagal,replacement,profanity,text_dialogue
100070842400000947,5,Muted profanity.,lanja|maarchumdaanvi,audio_modification,profanity,text_dialogue
100070842400000947,4,"Replaced the word ""Napunsak"" with ""Streepurushu"".",Napunsak,replacement,identity_reference,text_dialogue
100070842400000947,3,Replaced a name at one point in the film,Venu Swami|Velu Swami,replacement,,text_dialogue
100070842400000947,2,Inserted a positive message on gender sensitivity before the rolling titles.,gender sensitivity,insertion,identity_reference,metadata
100070842400000947,1,Added a disclaimer stating the film is for entertainment purposes.,entertainment,insertion,,metadata
100030842400002860,3,Muted a profane word in the film.,shit,audio_modification,profanity,text_dialogue
100030842400002860,2,Replaced health spot at the beginning and interval.,health spot,replacement,substance,metadata
100030842400002860,1,Inserted end credits in the applied language.,end credits,insertion,,metadata
100010842200008048,6,Deleted a Telugu song.,Pandag Chesuko,deletion,,music
100010842200008048,5,Deleted a song.,Chudud Sakagunnavva,deletion,,music
100010842200008048,4,Removed a Telugu song from the film.,Ye Pilla Pilla,deletion,,music
100010842200008048,3,Deleted a Telugu song.,Dorikaade Dorikaade,deletion,,music
100010842200008048,2,Deleted a song sequence.,Life is Beatiful,deletion,,music
100010842200008048,1,Removed the Telugu start credits.,Telugu start credits,deletion,,metadata
100090842400000589,1,Added a content warning about drug consumption.,drug consumption,insertion,substance,metadata
100020842100000207,5,Blurred a banner at multiple points.,RAITHA HITHA RAKSHANA SANGAH,visual_modification,,visual_scene
100020842100000207,4,Added statutory warnings against smoking at multiple points.,smoking,insertion,substance,metadata
100020842100000207,3,"Deleted a song with content related to animals, and an AWBI certificate was added.",parrots|AWBI certificate,deletion,,music
100020842100000207,2,Muted dialogue and deleted subtitle.,KANNU HINGYAKE,text_modification,,text_dialogue
100020842100000207,1,Added a disclaimer about the film's fictitious nature at the beginning.,fictitious statement,insertion,,metadata
100010101800025119,3,Removed a scene of a girl dancing.,dancing,deletion,sexual_suggestive,visual_scene
100010101800025119,2,Replaced the vulgar hand visuals with simple hand movements.,vulgar hand visuals,replacement,violence,visual_scene
100010101800025119,1,"Muted the dialogue where the line ""Ani maa ne"" appeared.",Ani maa ne,audio_modification,profanity,text_dialogue
100090842400000262,2,Added a disclaimer about alcohol consumption.,alcohol,insertion,substance,metadata
100090842400000262,1,Added an anti-smoking disclaimer at the beginning of the film.,smoking,insertion,substance,metadata
100020842100000184,3,Added caption about helmet use throughout the film.,helmet caption,insertion,,text_dialogue
100020842100000184,2,Added a disclaimer about smoking and drinking throughout the film.,smoking|drinking,insertion,substance,metadata
100020842100000184,1,Muted and removed the word at one point in the film.,brahmanre,text_modification,,text_dialogue
100010101900011606,2,Added a disclaimer regarding media partners.,media partners,insertion,political,metadata
100010101900011606,1,Added a disclaimer stating that some scenes in the film are based on the life of former President Dr. A. P. J. Kalam.,Dr. A. P. J. Kalam,insertion,political,metadata
100010842300008647,8,Dialogue was altered.,zanda,text_modification,profanity,text_dialogue
100010842300008647,7,Muted abusive language and corrected the script.,mother,audio_modification,profanity,text_dialogue
100010842300008647,6,Muted abusive words and corrected the script.,abusive words,audio_modification,profanity,text_dialogue
100010842300008647,5,Replaced dialogue with alternative text.,Jo chalata hai usko bolte hai driver|jo chalwata hai usko bolte hai gadi,replacement,,text_dialogue
100010842300008647,4,Visuals showing the back nudity of a male character were modified.,nudity,visual_modification,sexual_explicit,visual_scene
100010842300008647,3,Muted abusive words and corrected the script.,abusive words,audio_modification,profanity,text_dialogue
100010842300008647,2,Replaced the abusive word with Freakin and also corrected it in the script.,abusive word,replacement,profanity,text_dialogue
100010842300008647,1,"Inserted a disclaimer at the beginning of the film, including a Hindi voiceover.","This film is a cinematic presentation of the protagonist personal experience in prison, made with the intent to portray a human story",insertion,,metadata
100070842300000668,3,Removed visuals of bleeding.,bleeding,deletion,violence,visual_scene
100070842300000668,2,Muted derogatory words.,slut,audio_modification,profanity,text_dialogue
100070842300000668,1,Removed repeated suggestive visuals.,sensual visuals,deletion,sexual_suggestive,visual_scene
100080101900000112,2,Muted a religious word.,Hindu,audio_modification,religious,text_dialogue
100080101900000112,1,Muted a word related to a religion.,Muslim,audio_modification,religious,text_dialogue
100080101900000096,1,Removed a sequence of a woman being hit.,violence,deletion,violence,visual_scene
100080101800000372,4,Removed an intimate scene.,intimate scene,deletion,sexual_suggestive,visual_scene
100080101800000372,3,Removed an intimate scene.,intimate scene,deletion,sexual_suggestive,visual_scene
100080101800000372,2,Removed an intimate sequence.,sexual_suggestive,deletion,sexual_suggestive,visual_scene
100080101800000372,1,Removed an intimate scene.,null,deletion,sexual_suggestive,visual_scene
100080101800000305,12,Muted the word sex.,sex,audio_modification,sexual_suggestive,text_dialogue
100080101800000305,11,Muted the word at one point in the film,sex,audio_modification,sexual_explicit,text_dialogue
100080101800000305,10,Removed a scene from the sequence.,null,deletion,,visual_scene
100080101800000305,9,Removed a scene from the sequence.,null,deletion,,visual_scene
100080101800000305,8,Muted the words sex and porn.,sex|porn,audio_modification,sexual_explicit,text_dialogue
100080101800000305,7,Muted a profane word.,kalabo,audio_modification,profanity,text_dialogue
100080101800000305,6,Removed a sequence from the film.,sequence,deletion,,visual_scene
100080101800000305,5,Removed a portion of the sequence.,sequence,deletion,,visual_scene
100080101800000305,4,Removed a portion of the scene.,sequence,deletion,,visual_scene
100080101800000305,3,Muted a word related to explicit sexual content.,porn,audio_modification,sexual_explicit,text_dialogue
100080101800000305,2,Muted the word porn.,porn,audio_modification,sexual_explicit,text_dialogue
100080101800000305,1,Muted a profane word.,kalabo,audio_modification,profanity,text_dialogue
100080101800000294,2,Removed the burning sequence of Anu.,Anu,deletion,violence,visual_scene
100080101800000294,1,Muted the words.,Vivekanander|Mauto,audio_modification,,text_dialogue
100080101800000139,27,Removed a sequence from the film.,sequence,deletion,,visual_scene
100080101800000139,26,Removed a scene from the sequence.,sequence,deletion,,visual_scene
100080101800000139,25,Removed a sequence.,sequence,deletion,,visual_scene
100080101800000139,24,Muted a word.,brssier,audio_modification,profanity,text_dialogue
100080101800000139,23,Removed a sequence from the film.,null,deletion,,visual_scene
100080101800000139,22,Muted the word at one point in the film,panty,audio_modification,sexual_suggestive,text_dialogue
100080101800000139,21,Muted a word at one point in the film,panty,audio_modification,sexual_suggestive,text_dialogue
100080101800000139,20,Muted the word brassier.,brassier,audio_modification,sexual_suggestive,text_dialogue
100080101800000139,19,Removed a sequence from the film.,null,deletion,,visual_scene
100080101800000139,18,Removed a sequence from the media.,sequence,deletion,,visual_scene
100080101800000139,17,Muted a profane word.,gandu,audio_modification,profanity,text_dialogue
100080101800000139,16,Muted a profane word.,gandu,audio_modification,profanity,text_dialogue
100080101800000139,15,Removed sequences from the media.,sequences,deletion,,visual_scene
100080101800000139,14,Removed a sequence from the film.,sequence,deletion,,visual_scene
100080101800000139,13,Removed a scene.,null,deletion,,visual_scene
100080101800000139,12,Removed a sequence from the film.,sequence,deletion,,visual_scene
100080101800000139,11,Muted a profane word in the audio.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,10,Muted a profane word.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,9,Muted a profane word.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,8,Muted a profane word.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,7,Muted a profane word at one point in the film,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,6,Muted a profane word in the audio.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,5,Removed a part of the sequence.,sequence,deletion,,visual_scene
100080101800000139,4,Removed a part of the sequence.,sequence,deletion,,visual_scene
100080101800000139,3,Muted a profane word in the audio.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,2,Muted a profane word.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000139,1,Removed a part of the sequence.,sequence,deletion,,visual_scene
100080101800000083,31,Removed a portion of the sequence.,sequence,deletion,,visual_scene
100080101800000083,30,Removed a scene.,null,deletion,,visual_scene
100080101800000083,29,Audio muted the word at one point in the film,sexy,audio_modification,sexual_suggestive,text_dialogue
100080101800000083,28,Removed a portion of the sequence.,sequence,deletion,,visual_scene
100080101800000083,27,Audio muted the words related to sexual content.,eros|erotica,audio_modification,sexual_suggestive,text_dialogue
100080101800000083,26,Muted a profane word.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000083,25,Muted a profane word.,bastard,audio_modification,profanity,text_dialogue
100080101800000083,24,Removed a scene from the film.,null,deletion,,visual_scene
100080101800000083,23,Muted a profane word.,sarier khide,audio_modification,profanity,text_dialogue
100080101800000083,22,Muted a word referring to sexual activity.,sexual experience,audio_modification,sexual_suggestive,text_dialogue
100080101800000083,21,Removed a portion of the sequence.,null,deletion,,visual_scene
100080101800000083,20,Removed a portion of the visual scene.,sequences,deletion,,visual_scene
100080101800000083,19,Removed multiple sequences.,null,deletion,,visual_scene
100080101800000083,18,Removed sequences at multiple points in the film,sequences,deletion,,visual_scene
100080101800000083,17,Removed a scene.,null,deletion,,visual_scene
100080101800000083,16,Removed a portion of the film sequence.,sequence,deletion,,visual_scene
100080101800000083,15,Removed a scene from the sequence.,null,deletion,,visual_scene
100080101800000083,14,Removed a portion of the sequence.,sequence,deletion,,visual_scene
100080101800000083,13,Muted the dialogue containing sexual brutality.,sexual brutality,audio_modification,sexual_suggestive|violence,text_dialogue
100080101800000083,12,Removed a sequence from the media.,sequence,deletion,,visual_scene
100080101800000083,11,Removed a scene from the sequence.,sequence,deletion,,visual_scene
100080101800000083,10,Muted a word.,pill,audio_modification,,text_dialogue
100080101800000083,9,Muted the words sex mania.,sex|mania,audio_modification,sexual_suggestive,text_dialogue
100080101800000083,8,Muted a profane word.,suorer bachcha,audio_modification,profanity,text_dialogue
100080101800000083,7,Removed a portion of the sequence.,sequence,deletion,,visual_scene
100080101800000083,6,Muted a word related to sexuality.,eros|erotica,audio_modification,sexual_suggestive,text_dialogue
100080101800000083,5,Muted the words related to sexual content.,eros|erotica,audio_modification,sexual_suggestive,text_dialogue
100080101800000083,4,"Muted the words ""EROS"" and ""EROTICA.COM"".",EROS|EROTICA.COM,audio_modification,sexual_suggestive,text_dialogue
100080101800000083,3,Removed a portion of the visual sequence.,sequences,deletion,,visual_scene
100080101800000083,2,Removed a scene from the sequence.,null,deletion,,visual_scene
100080101800000083,1,Removed a sequence from the film.,sequence,deletion,,visual_scene
100080101700000316,6,Producer's name corrected.,producer's name,text_modification,,metadata
100080101700000316,5,The visuals were removed.,visuals,deletion,,visual_scene
100080101700000316,4,Blurred liquor labels.,liquor labels,visual_modification,substance,visual_scene
100080101700000316,3,Removed the word at one point.,Rasleela,deletion,,text_dialogue
100080101700000316,2,Removed the logo of the liquor brand.,liquor brand,deletion,substance,visual_scene
100080101700000316,1,Added anti-smoking disclaimers at the beginning and middle of the film.,smoking,insertion,substance,metadata
100080101700000274,1,Inserted a disclaimer featuring Rahul Dravid.,Rahul Dravid,insertion,substance,metadata
100010842400005407,2,Removed a song from the film.,Okate Dhyaasa,deletion,,music
100010842400005407,1,Partly deleted the song.,Maaye Maaye,deletion,,music
100020101900000526,2,Removed the visual of Ramdev performing yoga in a comical way.,Ramdev,deletion,religious,visual_scene
100020101900000526,1,Muted dialogue at one point in the film,time machine,audio_modification,,text_dialogue
100010102000005385,4,Removed the Kannada title sequence at the end of the film.,End Kannada Title,deletion,,metadata
100010102000005385,3,Removed the Kannada start title.,Kannada Start title,deletion,,metadata
100010102000005385,2,Partially deleted a song.,First Time Lifeli,deletion,,music
100010102000005385,1,Partially deleted a song.,Raghupati raghav raja ram,deletion,religious,music
100010101800009632,3,Added an anti-smoking health spot at the beginning of the movie and a static scroll over smoking scenes.,smoking,insertion,substance,metadata
100010101800009632,2,Muted a profane word.,fuck,audio_modification,profanity,text_dialogue
100010101800009632,1,Added a 10-second space at the beginning of the film to display the CBFC certificate.,CBFC certificate,insertion,,metadata
100070101900000119,4,Reduced the display of a rod through Ram's body and replaced it with shots of other characters.,Ram's body,replacement,violence,visual_scene
100070101900000119,3,Removed visuals of children's bodies and replaced them with close-up shots of Satyaprakash.,bodies of children,replacement,violence,visual_scene
100070101900000119,2,Muted a profane word.,fuck,audio_modification,profanity,text_dialogue
100070101900000119,1,Muted the word at some point in the film,bastard,audio_modification,profanity,text_dialogue
100020101800000995,2,Removed a visual scene showing children tied up with blood on their bodies.,violence,deletion,violence,visual_scene
100020101800000995,1,Removed a scene showing a princess cutting a soldier's hand with a sword.,violence,deletion,violence,visual_scene
100030842400000426,8,Removed visuals of animals.,animals,deletion,,visual_scene
100030842400000426,7,"Replaced the words ""Vilambaram ellaadha"" with ""Thirumanam"" in the scene.",Vilambaram ellaadha|Thirumanam,replacement,,text_dialogue
100030842400000426,6,Muted multiple Tamil words throughout the film.,padukkaiyila|padukka|padukkum bodhu|paduththa|cinemaala|en udambu,audio_modification,,text_dialogue
100030842400000426,5,Muted dialogue at one point in the film.,adhukkulla erukkira sadhaikkum,audio_modification,profanity,text_dialogue
100030842400000426,4,Visuals of cleavage were modified.,cleavage,visual_modification,sexual_suggestive,visual_scene
100030842400000426,3,Muted a profane word at one point in the film,matterru,audio_modification,profanity,text_dialogue
100030842400000426,2,Muted the word at one point in the film,Cinemaala,audio_modification,,text_dialogue
100030842400000426,1,Muted the words Maarvaadi Sait.,Maarvaadi Sait,audio_modification,,text_dialogue
100030101900000473,4,"Blurred the throat-slitting scene of Bunti Bai, and removed a violent shot",violence,visual_modification,violence,visual_scene
100030101900000473,3,Muted dialogue referencing the Tamilnadu Police.,Tamilnadu Police,audio_modification,political,text_dialogue
100030101900000473,2,Inserted a general disclaimer about smoking.,smoking,insertion,substance,metadata
100030101900000473,1,Removed the visuals of a girl falling from a building.,violence,deletion,violence,visual_scene
100010101800021666,1,Replaced the anti-smoking disclaimer featuring Akshay Kumar with a new disclaimer mentioning Sunita and the potential harm of cigarettes and bidis during the film.,cigarette|bidi,replacement,substance,metadata
100010101800010883,4,Muted the word Jangal me Mangal.,Jangal me Mangal,audio_modification,,text_dialogue
100010101800010883,3,Muted the words.,Chhammak Chhaloo|Jalva,audio_modification,profanity,text_dialogue
100010101800010883,2,Added a disclaimer at the beginning of the film to state that the film does not promote superstition.,superstition,insertion,religious,metadata
100010101800010883,1,Added a blank space for closed captions at the beginning of the film.,CC,insertion,,metadata
100020842500000022,5,Replaced a profane word in the subtitle.,bastard,replacement,profanity,text_dialogue
100020842500000022,4,Removed and replaced a close up shot of a woman's rear inside the police station.,woman's rear,replacement,sexual_suggestive,visual_scene
100020842500000022,3,Inserted smoking warning at multiple points.,Smoking causes cancer|Smoking Kills,insertion,substance,metadata
100020842500000022,2,"Removed the word ""Censor"".",Censor,deletion,,text_dialogue
100020842500000022,1,Removed mentions of satellite partners and sponsors.,satellite partners|sponsors,deletion,,text_dialogue
100010842400005929,1,Muted the word Ra,Ra,audio_modification,profanity,text_dialogue
100080842400000131,4,Removed a blank screen from the film.,blank screen,deletion,,visual_scene
100080842400000131,3,Deleted a scene.,violence,deletion,violence,visual_scene
100080842400000131,2,Blurred alcohol brand logos throughout the film.,alcohol brand,visual_modification,substance,visual_scene
100080842400000131,1,Added a disclaimer at the beginning of the film.,disclaimer,insertion,,metadata
100010101900003425,1,Added a media distribution partners logo and a static disclaimer encouraging contributions.,null,insertion,,metadata
100010842400004796,3,Removed the name Lalan Singh from both audio and visuals.,Lalan Singh,text_modification,political,text_dialogue
100010842400004796,2,The dialogue was altered.,Hazaro karod rupaye ka loan|videsh bhag ja,text_modification,political,text_dialogue
100010842400004796,1,"Blurred the ""Bharat Sarkar"" sticker on a vehicle.",Bharat Sarkar,visual_modification,political,visual_scene
100010842200007021,5,Removed a song from the film.,Vaastu Bagude,deletion,,music
100010842200007021,4,Deleted a Telugu song.,Raja Vasa Reddy,deletion,,music
100010842200007021,3,Removed a Telugu song.,Dhammu Dhammu,deletion,,music
100010842200007021,2,Removed a Telugu song from the film.,Ruler,deletion,,music
100010842200007021,1,Deleted a song from the film.,O Lilly,deletion,,music
100070101900000705,6,Added a disclaimer at the beginning of the film.,disclaimer,insertion,,metadata
100070101900000705,5,Muted a profane word.,bongaa,audio_modification,profanity,text_dialogue
100070101900000705,4,Muted the word at one point in the film,bastard,audio_modification,profanity,text_dialogue
100070101900000705,3,Muted a profane word at one point in the film,chutiya,audio_modification,profanity,text_dialogue
100070101900000705,2,Inserted warning messages on a white background with black letters.,warning messages,insertion,,metadata
100070101900000705,1,The National Anthem was played for the standard duration.,National Anthem,insertion,religious,music
100070842400000888,1,A liquor brand was covered with a graphic.,liquor brand,content_overlay,substance,visual_scene
100070842300000496,8,Visuals of head cutting were removed and covered with CGI.,violence,visual_modification,violence,visual_scene
100070842300000496,7,Removed liquor brand names.,,visual_modification,substance,visual_scene
100070842300000496,6,Removed a profane word and its subtitle text.,teri maaka,text_modification,profanity,text_dialogue
100070842300000496,5,Removed visuals of hand movements and deleted names with subtitle text.,Ishwarya rai|Katrina,visual_modification,,visual_scene
100070842300000496,4,Removed dialogue and subtitle text.,Choosina|yendestha,deletion,profanity,text_dialogue
100070842300000496,3,Removed dialogue and corresponding subtitles.,Ee vasana.... manchigundhi,text_modification,,text_dialogue
100070842300000496,2,Removed visuals of smelling underwear.,underwear,deletion,sexual_suggestive,visual_scene
100070842300000496,1,Removed the dialogue and subtitles containing the phrase.,Kuntiki puttaledu,deletion,profanity,text_dialogue
100010101800022079,2,Replaced dialogue with different dialogue.,GANDHI KA BADA BETA... BAAP NAHI BAN SAKA|SINH JANGAL NU RAJA KEVAY CHE............ ANAA POTANACH BACHA SATTA MATE ANI VIRUDH AAVAJ UCHO KARO CHE,replacement,,text_dialogue
100010101800022079,1,Replaced the word GST with the word TAX.,GST|TAX,replacement,,text_dialogue
100070101900000177,2,Removed the Kingfisher label by covering it with computer-generated shots.,King Fisher,visual_modification,substance,visual_scene
100070101900000177,1,Muted a profane word.,fuck,audio_modification,profanity,text_dialogue
100040101800000018,2,Inserted anti-smoking advertisements at the beginning of the film.,Cigarette|Sunita,insertion,substance,metadata
100040101800000018,1,Added a CBFC certificate at the beginning of the film.,CBFC certificate,insertion,,metadata
100090102100000169,2,Replaced content with a Health Ministry spot.,Health Ministry spot,replacement,,other
100090102100000169,1,Added an anti-tobacco message.,tobacco,insertion,substance,metadata
