certificate_id,film_name,film_name_full,language,duration_mins,description,cleaned_description,cut_no,deleted_mins,replaced_mins,inserted_mins,total_modified_time_mins,cert_date,cert_no,applicant,certifier
100080842400000089,ARJUN-THE SUPERCOP,ARJUN-THE SUPERCOP (A K SHAAN) (BENGALI) (Color) (2-D),A K Shaan,147.66666666666666,Anti Smoking video added 2 times beggining of the film and interval of the film 2 Minutes,,2,0.0,0.0,2.0,2.0,2024-04-30,VFL252024-KOL,ARJUN-THE SUPERCOP (A K SHAAN),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000089,ARJUN-THE SUPERCOP,ARJUN-THE SUPERCOP (A K SHAAN) (BENGALI) (Color) (2-D),A K Shaan,147.66666666666666,Added Smoking Disclaimer card With VO beggining and Interval of the film,,3,0.0,0.0,0.6666666666666666,0.67,2024-04-30,VFL252024-KOL,ARJUN-THE SUPERCOP (A K SHAAN),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000089,ARJUN-THE SUPERCOP,ARJUN-THE SUPERCOP (A K SHAAN) (BENGALI) (Color) (2-D),A K Shaan,147.66666666666666,Insert the card All Character are fictious beggining of the film,,4,0.0,0.0,0.08333333333333333,0.08,2024-04-30,VFL252024-KOL,ARJUN-THE SUPERCOP (A K SHAAN),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100080842400000089,ARJUN-THE SUPERCOP,ARJUN-THE SUPERCOP (A K SHAAN) (BENGALI) (Color) (2-D),A K Shaan,147.66666666666666,Insert the card Consumption and trafficking of Narcotics Drugs and Psychotropic Substances is Prohibited in Law and Punishable with Rigorous.Imprisionment and Fine beggining and interval of the film,,5,0.0,0.0,0.16666666666666666,0.17,2024-04-30,VFL252024-KOL,ARJUN-THE SUPERCOP (A K SHAAN),"SUSHRUT SHARMA, RO, CBFC, Kolkata"
100030842400000589,TRUE LOVER,TRUE LOVER (KANNADA WITH ENGLISH SUBTITLE) (Color) (2-D),,145.81666666666666,Insert the static disclaimer as per norms legibly and also wherever it is missing. The disclaimer should be legible and readable and in bold black font on white background. - Inserted:,,1,0.0,0.0,0.0,0.0,2024-04-29,VIL2472024-Che,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA032903202400051Film Name : TRUE LOVER (KANNADA WITH ENGLISH SUBTITLE) (Color) (2-D)Applied Running Time : 146.20 MM.SS Cert No. VIL2472024-Che Dated 29042024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1Insert the static disclaimer as per norms legibly and also wherever it is missing. The disclaimer should be legible and readable and in bold black font on white background. - Inserted:00.0000.0000.002Removed the close up shots of hero and others smoking ganja. (22:06,54:27)00.3100.0000.00Total : 00.3100.0000.00Total Deletions at the Time of Examination : 00.31 MM.SSActual Duration of the film after the aforesaid deletions and replacements will be 145.49 MM.SS in 0 cassette(s).","D BALAMURALI, RO, CBFC, Chennai"
100030842400000589,TRUE LOVER,TRUE LOVER (KANNADA WITH ENGLISH SUBTITLE) (Color) (2-D),,145.81666666666666,"Removed the close up shots of hero and others smoking ganja. (22:06,54:27)",,2,0.5166666666666667,0.0,0.0,0.52,2024-04-29,VIL2472024-Che,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA032903202400051Film Name : TRUE LOVER (KANNADA WITH ENGLISH SUBTITLE) (Color) (2-D)Applied Running Time : 146.20 MM.SS Cert No. VIL2472024-Che Dated 29042024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1Insert the static disclaimer as per norms legibly and also wherever it is missing. The disclaimer should be legible and readable and in bold black font on white background. - Inserted:00.0000.0000.002Removed the close up shots of hero and others smoking ganja. (22:06,54:27)00.3100.0000.00Total : 00.3100.0000.00Total Deletions at the Time of Examination : 00.31 MM.SSActual Duration of the film after the aforesaid deletions and replacements will be 145.49 MM.SS in 0 cassette(s).","D BALAMURALI, RO, CBFC, Chennai"
100030842400000590,TRUE LOVER,TRUE LOVER (MALAYALAM WITH ENGLISH SUBTITLE) (Color) (2-D),Malayalam,145.81666666666666,Insert proper readable text for smokingdrinking static disclaimer and to insert the missing disclaimer in TC 59:42. The disclaimer should be legible and readable and in bold black font on white background. - Inserted:,,1,0.0,0.0,0.0,0.0,2024-04-29,VIL2462024-Che,"YUVARAJ GANESAN - (MILLION DOLLAR STUDIOS), TIRUVALLUR","D BALAMURALI, RO, CBFC, Chennai"
100030842400000590,TRUE LOVER,TRUE LOVER (MALAYALAM WITH ENGLISH SUBTITLE) (Color) (2-D),Malayalam,145.81666666666666,"Removed the close up shots of hero and others smoking ganja. (22:06,54:27)",,2,0.5166666666666667,0.0,0.0,0.52,2024-04-29,VIL2462024-Che,"YUVARAJ GANESAN - (MILLION DOLLAR STUDIOS), TIRUVALLUR","D BALAMURALI, RO, CBFC, Chennai"
100030842400000610,THE PROOF,THE PROOF (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.78333333333333,"Insert the disclaimer for 08 seconds in Tamil and English stating that Consumption and trafficking of Narcotics Drugs and Psychotropic substances is Prohibited in Law and Punishable with Rigorous imprisonment and Fine. In the scenes of drugs, the disclaimer shall be inserted in the language of the film. - Inserted:",,1,0.0,0.13333333333333333,0.0,0.13,2024-04-29,DIL3122024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000610,THE PROOF,THE PROOF (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.78333333333333,Insert the disclaimer for smoking as per norms wherever it occurs. The disclaimer should be legible and readable and in bold black font on white background. - Inserted:,,2,0.0,0.0,0.0,0.0,2024-04-29,DIL3122024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000610,THE PROOF,THE PROOF (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.78333333333333,Insert the Main title in Tamil language also. - Inserted: (Removed and Replaced) (01:05),,3,0.16666666666666666,0.16666666666666666,0.0,0.33,2024-04-29,DIL3122024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000610,THE PROOF,THE PROOF (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.78333333333333,Muted the words Oththa and Baadu in Shot No.3 (Reel 3) (00:00:14) and shot No.135. (Reel 5) (01:36:00),,4,0.0,0.0,0.0,0.0,2024-04-29,DIL3122024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000610,THE PROOF,THE PROOF (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.78333333333333,Modified the brand name of liquor in TC 51:16. - (No change in duration),,5,0.0,0.0,0.0,0.0,2024-04-29,DIL3122024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000682,BAAK,BAAK (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,150.11666666666667,Reduce the duration of scene showing character shivanis killing and struggle while hanging (reduced),,1,0.3333333333333333,0.25,0.0,0.58,2024-04-29,DIL2752024-HYD,AC SHANMUGAM CHOKALINGAM - TIRUVANNAMALAI(BENZZ MEDIA PVT LTD),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100030842400000682,BAAK,BAAK (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,150.11666666666667,"Reduce duration of scene showing exhumation, burning dead body (reduced)",,2,0.38333333333333336,0.2,0.0,0.58,2024-04-29,DIL2752024-HYD,AC SHANMUGAM CHOKALINGAM - TIRUVANNAMALAI(BENZZ MEDIA PVT LTD),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100030842400000682,BAAK,BAAK (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,150.11666666666667,Blur blood visuals of Police officer and fighter is killed (Covered with CG),,3,0.0,0.0,0.0,0.0,2024-04-29,DIL2752024-HYD,AC SHANMUGAM CHOKALINGAM - TIRUVANNAMALAI(BENZZ MEDIA PVT LTD),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100030842400000744,TRUE LOVER,TRUE LOVER (HINDI WITH ENGLISH SUBTITLE) (Color) (2-D),Hindi,145.81666666666666,"Insert the static disclaimer as per norms for smoking, drinking and drugs. The disclaimer should be legible and readable and in bold black font on white background. Also Insert missing disclaimer in TC 59:41. - Inserted:",,1,0.0,0.0,0.0,0.0,2024-04-29,VIL2482024-Che,S Shanmuganathan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000744,TRUE LOVER,TRUE LOVER (HINDI WITH ENGLISH SUBTITLE) (Color) (2-D),Hindi,145.81666666666666,"Removed the close up shots of hero and others smoking ganja. (22:06,54:27)",,2,0.5166666666666667,0.0,0.0,0.52,2024-04-29,VIL2482024-Che,S Shanmuganathan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000838,DD RETURNS,DD RETURNS (MALAYALAM) (Color) (2-D),Malayalam,125.8,Muted the word Nayinte makkalea in TC 01:09:45.,,1,0.0,0.0,0.0,0.0,2024-04-29,VIL2452024-Che,S Shanmuganathan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100040842400000018,SECRET AGENT BIKRAM,SECRET AGENT BIKRAM (ODIA) (Color) (2-D),Odia,119.83333333333333,Delete the Add from TCR 00:00:00:00 to 00:01:28:23,,1,1.4666666666666668,0.0,0.0,1.47,2024-04-29,VIL292024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000018,SECRET AGENT BIKRAM,SECRET AGENT BIKRAM (ODIA) (Color) (2-D),Odia,119.83333333333333,Delete the title card from TCR 00:07:46:21 to 00:08:54:17,,2,1.1166666666666667,0.0,0.0,1.12,2024-04-29,VIL292024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000018,SECRET AGENT BIKRAM,SECRET AGENT BIKRAM (ODIA) (Color) (2-D),Odia,119.83333333333333,Delete the song 1 from TCR 00:29:11:10 to 00:34:10:10,,3,4.983333333333333,0.0,0.0,4.98,2024-04-29,VIL292024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000018,SECRET AGENT BIKRAM,SECRET AGENT BIKRAM (ODIA) (Color) (2-D),Odia,119.83333333333333,Delete the song 2 from TCR 01:13:43:15 to 01:16:45:10,,4,3.033333333333333,0.0,0.0,3.03,2024-04-29,VIL292024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100070842400000245,AA OKKATTI....ADAKKU,AA OKKATTI....ADAKKU (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,134.0,"Mute reference to Naresh, Pavitralokesh (muted)",,1,0.0,0.0,0.0,0.0,2024-04-29,DIL2772024-HYD,"SITARAMA RAJIV CHILAKALAPUDI - HYDERABAD(CHILAKA PRODUCTIONS(A UNIT OF GREEN GOLD ANIMATION PVT. LTD., ))","Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000245,AA OKKATTI....ADAKKU,AA OKKATTI....ADAKKU (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,134.0,Excise dialogue Kani..to...veshalaku along with subtitle text (muted),,2,0.0,0.0,0.0,0.0,2024-04-29,DIL2772024-HYD,"SITARAMA RAJIV CHILAKALAPUDI - HYDERABAD(CHILAKA PRODUCTIONS(A UNIT OF GREEN GOLD ANIMATION PVT. LTD., ))","Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the word  Aadi gochi  (Muted),,1,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Heroine walking (Excised),,2,0.3333333333333333,0.0,0.0,0.33,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Hero hand cutting (blank),,3,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Hero head cutting (covered with CG),,4,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Blood colour (Blackend),,5,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Blood colour (Blackend),,6,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Blood colour (Blackend),,7,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excisae the visuals of the snabing knife (Excised),,8,0.05,0.0,0.0,0.05,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Hero Cutting Head (covered with CG),,9,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excisae the visuals of the Hero Cutting Head (Blank and covered with CG),,10,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000288,BHIMAA A TO UA,BHIMAA A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,143.33333333333334,Excise the visuals of the Hero hand cutting (covered with CG),,11,0.0,0.0,0.0,0.0,2024-04-29,VIL2592024-HYD,KESANAPALLI KOTESWARA RADHAMOHAN - HYDERABAD(SRI SATHYA SAI ARTS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000388,PRASANNAVADHANAM,PRASANNAVADHANAM (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,146.0,Excise the dialogue  All Police People are same (exiced),,1,0.0,0.0,0.0,0.0,2024-04-29,DIL2762024-HYD,J S MANIKANTA - CHITTOOR(LITTLE THOUGHTS CINEMAS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000388,PRASANNAVADHANAM,PRASANNAVADHANAM (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,146.0,Reduce the duration of visuals of depicting bloodshedviolence 1) ACP Killing SI 2) Lorry Accident scene 3) Bathroom violence scene (blood colour blackened),,2,0.0,0.0,0.0,0.0,2024-04-29,DIL2762024-HYD,J S MANIKANTA - CHITTOOR(LITTLE THOUGHTS CINEMAS),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100030842400000562,SABA NAYAGAN,SABA NAYAGAN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,157.15,The subtitles are mismatching in many places. It should be corrected according to Telugu dialogues and submitted for verification. - Submitted and Verified: (No change in duration),,1,0.0,0.0,0.0,0.0,2024-04-26,VIL2432024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000562,SABA NAYAGAN,SABA NAYAGAN (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,157.15,Deleted the word Balls in subtitle in TC 60:04.,,2,0.0,0.0,0.0,0.0,2024-04-26,VIL2432024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000586,SABA NAYAGAN,SABA NAYAGAN (HINDI WITH ENGLISH SUBTITLE) (Color) (2-D),Hindi,157.15,The statutory static disclaimers are not legible. Applicant to insert the disclaimers are per norms. The disclaimer should be legible and readable and in bold black font on white background. - Implemented:,,1,0.0,0.0,0.0,0.0,2024-04-26,VIL2442024-Che,,"D BALAMURALI, RO, CBFC, Chennai"
100030842400000586,SABA NAYAGAN,SABA NAYAGAN (HINDI WITH ENGLISH SUBTITLE) (Color) (2-D),Hindi,157.15,Rectify the mistakes in subtitle. Applicant to ensure it is consistent with the content and submit the same for verification. - Submitted and Verified: (No change in duration),,2,0.0,0.0,0.0,0.0,2024-04-26,VIL2442024-Che,,"D BALAMURALI, RO, CBFC, Chennai"
100030842400000586,SABA NAYAGAN,SABA NAYAGAN (HINDI WITH ENGLISH SUBTITLE) (Color) (2-D),Hindi,157.15,"The audio output is missing in TC 13:38,121:04. Applicant to rectify the same and submit for verification. - Submitted and Verified: (No change in duration)",,3,0.0,0.0,0.0,0.0,2024-04-26,VIL2442024-Che,,"D BALAMURALI, RO, CBFC, Chennai"
100070842300001522,SABARI,SABARI (MALAYALAM WITH ENGLISH SUBTITLE) (Color) (2-D),Malayalam,129.63333333333333,Insert the Statutory warnings on Smoking and Drinking in the beginning and increase the font size (Inserted).,,1,0.0,0.0,0.0,0.0,2024-04-26,DIL2742024-HYD,MAHENDRA NATH KONDLA - GUNTUR(MS MAHA MOVIES),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100030842400000663,KARUPPU PETTI,KARUPPU PETTI (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.85,Muted the dialogues from Thirty six........to......... Aambalainga in Shot Nos.194 and 195. (28:16),,1,0.0,0.0,0.0,0.0,2024-04-25,DIL2752024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000663,KARUPPU PETTI,KARUPPU PETTI (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.85,Deleted the dialogues in the mortuary scene from Suicide....... to...........seekirama vandhuru in Shot No.255. (IInd half) (87:46),,2,0.0,0.0,0.0,0.0,2024-04-25,DIL2752024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000663,KARUPPU PETTI,KARUPPU PETTI (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.85,"Muted the word Thirunangai in TC 1:26:57, Shot No.243. (IInd half)",,3,0.0,0.0,0.0,0.0,2024-04-25,DIL2752024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100030842400000663,KARUPPU PETTI,KARUPPU PETTI (TAMIL WITH ENGLISH SUBTITLE) (Color) (2-D),Tamil,108.85,Applicant to submit NOCUndertaking for using the clippings from the film Avan Ivan (Tamil) (or) Modify these sequences. - (Undertaking submitted and hence these clippings permitted to be retained in the film) (No change in duration),,4,0.0,0.0,0.0,0.0,2024-04-25,DIL2752024-Che,A Muthukrishnan (E.O.),"D BALAMURALI, RO, CBFC, Chennai"
100070842400000305,GAAMI A TO UA,GAAMI A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,145.41666666666666,Excise the visuals of Brain Surgery (Reduced),,1,0.2,0.0,0.0,0.2,2024-04-25,VIL2582024-HYD,"VEMAREDDY VIKRAM SRINIVASREDDY - NELLORE(MS V CELLULOID), VEMAREDDY VAMSIKRISHNAREDDY - NELLORE(MS V CELLULOID), PAMURU SABAREESH KUMARREDDY - HYDERABAD(MS KARTHIK KULT KREATIONS)","Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000305,GAAMI A TO UA,GAAMI A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,145.41666666666666,Excisae the visuals of Man hitting Girl (Reduced),,2,0.08333333333333333,0.0,0.0,0.08,2024-04-25,VIL2582024-HYD,"VEMAREDDY VIKRAM SRINIVASREDDY - NELLORE(MS V CELLULOID), VEMAREDDY VAMSIKRISHNAREDDY - NELLORE(MS V CELLULOID), PAMURU SABAREESH KUMARREDDY - HYDERABAD(MS KARTHIK KULT KREATIONS)","Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000305,GAAMI A TO UA,GAAMI A TO UA (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,145.41666666666666,Excisae the visuals of Boy being tortured (Reduced),,3,0.8666666666666667,0.0,0.0,0.87,2024-04-25,VIL2582024-HYD,"VEMAREDDY VIKRAM SRINIVASREDDY - NELLORE(MS V CELLULOID), VEMAREDDY VAMSIKRISHNAREDDY - NELLORE(MS V CELLULOID), PAMURU SABAREESH KUMARREDDY - HYDERABAD(MS KARTHIK KULT KREATIONS)","Rahul Gowlikar, RO, CBFC, Hyderabad"
100030842400000821,RATHNAM,RATHNAM (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,153.06666666666666,"Muted the words Luchagadi (14:31), Sani, Luchana (2:21:41), BewarsiLucha, wherever it is uttered.",,1,0.0,0.0,0.0,0.0,2024-04-24,DIL2742024-Che,"qr-redirect-endorsment  width: 98; float: left; padding: 1;  .endorsementHeading  width: 100; float: left; text-align: center; background: 555; color: fff; font-weight: bold; padding: 6px 0; margin-top: 10px; border-radius: 3px;  qr-redirect-endorsment div  width: 100; float: left; margin: 5px 0;  qr-redirect-endorsment table, qr-redirect-endorsment td, qr-redirect-endorsment th  border: 1px solid 888; text-align: left;  qr-redirect-endorsment table  border-collapse: collapse; width: 100;  qr-redirect-endorsment th, qr-redirect-endorsment td  padding: 5px; font-size: 12px;  EndorsementFile No. : CA031904202400025Film Name : RATHNAM (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D)Applied Running Time : 156.07 MM.SS Cert No. DIL2742024-Che Dated 24042024Insertions  Excisions Modifications carried out by the applicant to comply with the law in force Duration (MM.SS)Cut No.DescriptionDeletedReplacedInserted1Muted the words Luchagadi (14:31), Sani, Luchana (2:21:41), BewarsiLucha, wherever it is uttered.00.0000.0000.00Total : 00.0000.0000.00Actual Duration of the film after the aforesaid deletions and replacements will be 156.07 MM.SS in 0 cassette(s).","D BALAMURALI, RO, CBFC, Chennai"
100040842400000015,LOVE U RAJA,LOVE U RAJA (ODIA) (Color) (2-D),Odia,126.46666666666667,Deleted the casting and credit details in the beginning,,1,3.0833333333333335,0.0,0.0,3.08,2024-04-23,VIL272024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000015,LOVE U RAJA,LOVE U RAJA (ODIA) (Color) (2-D),Odia,126.46666666666667,Deleted the song 1,,2,3.8166666666666664,0.0,0.0,3.82,2024-04-23,VIL272024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000015,LOVE U RAJA,LOVE U RAJA (ODIA) (Color) (2-D),Odia,126.46666666666667,Delete the song 2,,3,2.15,0.0,0.0,2.15,2024-04-23,VIL272024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000015,LOVE U RAJA,LOVE U RAJA (ODIA) (Color) (2-D),Odia,126.46666666666667,Deleted the song 3,,4,3.2,0.0,0.0,3.2,2024-04-23,VIL272024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100040842400000015,LOVE U RAJA,LOVE U RAJA (ODIA) (Color) (2-D),Odia,126.46666666666667,Deleted the end scrolling,,5,2.2333333333333334,0.0,0.0,2.23,2024-04-23,VIL272024-CUT,PRIYABRATA PANDA - CUTTACK(VIACOM 18 MEDIA PRIVATE LIMITED),"Dr Girish Chandra Dash, RO, CBFC, Cuttack"
100070842400000340,KONCHEM HATKE,KONCHEM HATKE (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,120.55,Insert statutory warnings on drugs.(Inserted),,1,0.0,0.0,0.0,0.0,2024-04-23,DIL3292024-HYD,VENKATA SAIKRISHNA RAVURI - HYDERABAD (AP),"Rahul Gowlikar, RO, CBFC, Hyderabad"
100070842400000340,KONCHEM HATKE,KONCHEM HATKE (TELUGU WITH ENGLISH SUBTITLE) (Color) (2-D),,120.55,Insert statutory warnings on smoking.(Inserted),,2,0.0,0.0,0.0,0.0,2024-04-23,DIL3292024-HYD,VENKATA SAIKRISHNA RAVURI - HYDERABAD (AP),"Rahul Gowlikar, RO, CBFC, Hyderabad"
